,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,-12.850437872038333,-118.14795030608508,-36.6843160137933,4.1240971014226036,89.25614178583359,161.4414319837669,182.8103841689555,-64.41666703970598,-57.70019307401681,-17.101521078156892,-51.24887184091907,65.68791421738285,200.73391279069713,103.73162908063104,-210.6104644631008,-228.8200577219895,-104.57365766690883,21.077482624207324,-73.37433762405755,-181.40847583457344,-111.12907012108673,115.52934804801819,-27.005239872223743,21.460233071873393,73.5539253627228,69.0574966276898,-9.004733370165168,45.52535160054871,171.8644122625691,198.3510998966859,37.895931939458755,-23.40996520588818,-164.55124555500262,-193.51473001087203,-154.8777466984502,-160.65735316360295,-563.257790216135,-980.4256481899967,-157.0085787930885,-556.1234414421107,-926.2207118300796,139.34182704523445,480.92334220370907,565.160957203154,704.1331680155621,505.2040577344125,228.1721620537173,294.7997772675399,453.3820453511953,169.2609037441247,292.27883685297815
1,-9.953290355873003,-113.18372743261789,-31.29658069517911,7.801918301149979,92.1192850240294,161.2971562347005,186.70934538764223,-65.49436596943026,-57.17625211564325,-26.344998225288464,-90.02346761107168,65.30918209867687,201.919243848694,105.79240164142166,-207.6244263685982,-222.5180107266562,-99.12606754137867,16.35174045202029,-76.64198632230767,-183.17941813557258,-114.81779857906291,109.34548064265809,-31.48703151782669,6.0393585367495755,73.69661626603335,77.26078646576681,1.5435127862780516,58.26189778868659,176.89813524254603,195.08004064427197,35.95039236295556,-16.272811248562782,-167.1104376837891,-192.28893109657113,-152.34025082704437,-151.56824870459232,-546.5773734874793,-962.7148976259763,-148.22221624546506,-544.3525595163844,-964.7492166723181,136.29393181927085,480.9995261088636,559.5647066408387,701.2337520901544,458.01331230998386,232.8993168981052,301.44374665457593,453.8117963616887,176.23448130874357,300.40411478161025
2,-9.953290355873003,-113.18372743261789,-31.29658069517911,7.801918301149979,92.1192850240294,161.2971562347005,186.70934538764223,-65.49436596943026,-57.17625211564325,-26.344998225288464,-90.02346761107168,65.30918209867687,201.919243848694,105.79240164142166,-207.6244263685982,-222.5180107266562,-99.12606754137867,16.35174045202029,-76.64198632230767,-183.17941813557258,-114.81779857906291,109.34548064265809,-31.48703151782669,6.0393585367495755,73.69661626603335,77.26078646576681,1.5435127862780516,58.26189778868659,176.89813524254603,195.08004064427197,35.95039236295556,-16.272811248562782,-167.1104376837891,-192.28893109657113,-152.34025082704437,-151.56824870459232,-546.5773734874793,-962.7148976259763,-148.22221624546506,-544.3525595163844,-964.7492166723181,136.29393181927085,480.9995261088636,559.5647066408387,701.2337520901544,458.01331230998386,232.8993168981052,301.44374665457593,453.8117963616887,176.23448130874357,300.40411478161025
3,3.090435625642178,-116.43395780656955,-40.7882380835731,5.3266466759944,137.5766915402069,159.40769570743086,185.78042861719172,-51.571657314992905,-58.58972334057223,-42.43723098643799,-96.29059640572805,71.02952145440172,205.96560758398533,99.22975122801155,-213.90093566172152,-231.72032946188028,-106.59256201080721,13.547480860642585,-53.58218190303178,-184.4333672172199,-110.42528511565087,80.67718342798648,-82.79564198494042,-29.187760900753023,87.06447523504184,98.6314059379706,13.283124921737253,81.54501774737408,168.30370953484152,147.89394393075125,-12.343643536809921,31.631941110994575,-104.8238374433287,-166.69718074471788,-159.27400963923398,-166.29356761528175,-560.9400947194036,-978.0073373295494,-160.52337863493554,-499.96280178839163,-918.8917632085855,130.91336280578594,474.2872469533698,565.417534044038,696.6325699217858,498.82848421383375,222.42911287178964,289.8899757560983,444.7460811058371,159.69811210569893,287.4968163635471
4,1.7162412846342772,-122.12966832238162,-51.59697205033273,1.8570058860366858,136.66013012723593,150.74089387770348,179.17314355338112,-36.79761871192611,-54.458106841805524,-44.466888310248194,-94.39834063002382,114.84092433827688,206.8707281346252,89.74388057236344,-211.31735325295313,-234.69130438487238,-111.29496097771238,24.917654854801583,-16.14381607678272,-185.38798376835706,-123.69860586988274,65.97913783374345,-126.74372301781166,-57.950988451201276,104.40373613833061,115.6585718596966,24.903137327950105,100.23474314970473,154.92703857337702,92.01657675568228,-62.25131044495283,75.48391315356447,-53.03111068086081,-145.59239379850032,-160.6751700426501,-168.21629608412053,-499.44930819946495,-963.7282356346361,-163.48009293348923,-492.0725946164135,-908.8246983782436,126.08540351101442,463.91950473492034,555.753323282321,682.8773305718264,487.8323683722544,212.59882552935136,281.26601992416,433.8358923760204,150.36284172027678,278.70057722510023
5,4.374763296145482,-101.71406343644252,-78.48182735964811,-24.31124528378313,125.48228230691693,128.18053693704812,159.53666159801432,-19.365191246525168,-24.41701645849755,-32.01555793836251,-65.19198153354445,110.86995256199617,242.07455025959567,123.92200711807655,-195.23777613595854,-259.27356708741786,-141.4385134694334,12.923539355274047,-10.585701627628483,-156.08308073500496,-82.11442622490515,36.432791051928085,-122.27091500112995,-14.03447408187521,94.11288870667778,111.05474219416743,20.670023337079517,96.17416571294638,133.03409051377096,54.12344957753135,-93.45200586406362,89.76382610142636,-28.09672569261956,-146.05551662305334,-158.3092483330222,-162.59921498749927,-510.6035162054453,-980.3473870910301,-159.51215317533456,-557.9225110568864,-928.0022479092296,130.95702518166559,480.76543065433924,562.6752472034553,704.2378988544574,458.27946094345293,228.03767237905333,301.1479291805113,451.8612067960112,167.3193378611637,297.40749608891383
6,7.379669329641001,-109.47982903299425,-105.73796099988215,-89.67643610864417,115.26779382637042,98.75220315209049,93.06307786763792,12.948231536209253,19.533160336714253,-13.313313275283825,-21.500565916036404,152.60493680981568,229.45587936112844,98.54976819425266,-148.9528109708695,-227.14060174665357,-104.73861477542971,29.35664094743362,47.921099667387814,-115.15153357843303,-33.50617934966727,10.79220166847411,-152.87980728863033,-42.85039773920055,100.06610230152516,105.64800382534916,14.898558099829755,89.83433276535656,84.6730157202204,-33.42238429208737,-149.980975494328,126.12841201539155,34.91960070735784,-116.88625180433637,-155.8946663624724,-165.76111953402864,-508.8034032791751,-977.8121944155295,-165.27293232263642,-503.1318298127722,-920.3861530853686,132.85236997627638,469.4635825133515,556.6314912093927,689.4048697510029,492.8845475355575,215.5072493732698,287.9670357765427,441.0022800899484,154.2297117878974,281.4576909853611
7,14.112202041645215,-94.3076844691149,-144.4818386710969,-127.29421629646882,126.64514294801552,104.87117302065633,110.41875829770278,31.97287784294685,-0.020647599746759192,-12.48827703629349,-6.197455876144565,168.54058651537815,242.51075545624442,110.98509446779207,-128.62310921731773,-215.95944996575795,-147.0871086226178,31.961039438238533,78.29919507806589,-75.92424828722456,3.0450763779914016,-14.377071856570062,-149.4952996519075,-34.07745314144139,89.6244837262566,87.67206779464765,-1.1595404258798212,65.22633394088986,41.49267743307673,-88.09574123409392,-182.47493680482475,138.90958191430408,84.21313890481667,-80.02376327360427,-147.77244196209514,-151.17291270735373,-497.0886366767612,-964.7772859138122,-152.16100778612994,-549.2788577850826,-967.2131410736625,140.05179448992217,477.8135430669987,551.9718645400874,695.62444591922,454.8115813735674,228.37460278465315,300.6362695309001,450.3565028265423,167.46860682167338,293.1744397886607
8,19.594096384794064,-86.32657577763709,-156.85694494964213,-136.98400854587263,118.1201332890523,36.78386663157341,49.78196366522923,64.10601946163548,51.382607759749625,-4.327284388016537,42.229791184732264,175.95815779174316,238.4869030274047,105.36398858563942,-69.1739849524323,-206.71335089995034,-162.05254684624438,22.73940358512906,126.63575582608233,1.5850515942515977,38.85266491807775,-81.15693974604012,-185.5887853913374,-93.91648902648036,65.09782075749658,61.763068953509915,-9.35135356612519,39.06817940921303,-41.59175560437483,-200.3490373024859,-229.63512154016195,174.95659363767996,220.6412791701155,64.38559718399625,-145.0322275905518,-117.82413103626943,-523.4374975900286,-1008.102362150326,-168.39580478582732,-520.8978709474525,-948.6142969446392,143.3141245430825,472.9309619801288,551.5522638618064,695.7588928364701,448.336766628441,218.95511917208162,286.1315288876702,448.37928639852333,217.78253590011946,283.37563211604106
9,11.530603760109361,-80.35929192207264,-152.87368364251245,-175.98634960224982,83.93241995245285,46.78298973055552,60.670856467276614,67.68592812771189,63.80983557843545,6.789631263260905,55.62920139596467,186.8659866898161,245.08387357637292,63.61626679326481,-56.326161580958676,-191.6433212815409,-149.2026221945217,9.979922191385745,114.01051413942683,-6.2384901004562145,23.491991087726124,-94.05057392696057,-176.06801096515508,-100.3513416839356,63.88080796330761,75.20240768310047,5.9293883998147425,59.023929903278265,-31.724507495673457,-197.05231391932685,-222.91694275161973,185.88067758599016,216.5162991413934,46.46066435912978,-155.4691640906646,-159.3764203100515,-508.8484974391478,-936.5560341090809,-162.23160868784424,-570.0522178520904,-994.370986305061,136.6654176582718,484.5590298652547,563.083648115563,709.9879272680945,460.50740171488104,231.0042983884717,303.7964189035529,458.42067706137817,173.3253704293481,296.39154237297873
10,21.092903902066716,-84.77514152053013,-160.89384835443312,-138.07947028239826,112.16548685302794,34.29966349328901,101.53454013043286,64.36968695998588,43.98504156211438,-24.584874942550545,-6.8146516871543925,164.78027023412932,224.79283971188062,45.25453655720919,-69.97280652274189,-155.8740695353619,-110.40239066877629,17.670379399069287,127.46370964718163,4.588395501951314,31.34696435168549,-92.12289736238623,-182.41354320979866,-74.11256607059514,57.40642237704561,58.14466522923704,-7.767881580825654,38.27977439065112,-53.63090009486599,-208.09393122696977,-217.2905929993553,179.11032081832533,235.35109178782093,65.38510615261846,-150.38503429033167,-157.16796403451468,-510.4022463326932,-985.3602756080348,-158.7371486740679,-561.0258650124251,-928.9846259258185,141.8118016309417,481.5567656554774,554.0955974098414,703.6161077226774,459.08896262378397,230.04532211105644,300.1117040398862,454.5850555066168,168.65445658227293,290.0894122279256
11,28.07745022642034,-72.4127021760315,-89.629959129681,-9.43789672452655,116.00905650627519,95.75226566960767,175.32816787348062,43.983311828605956,-6.231788142496224,-75.16641482046477,-61.886195295597524,111.05750177217189,170.29524092560854,-6.738438624203549,-112.85414703379182,-151.61832335906715,-157.6327822601863,18.04349322854636,127.10315343000978,61.185090666664316,122.96823176774772,-91.01610162525606,-140.84377722512207,-24.36023674189923,38.72332232852159,27.241828620733116,-32.14082775249718,4.545901868838375,-83.61190103071749,-229.98518962044682,-237.95758755781847,151.31204169006884,222.90962768753798,66.967555413276,-131.30529374080095,-150.538808232555,-571.910064003963,-986.2497682680821,-149.31620717169434,-565.5815723501397,-926.8790122673896,157.5674170260552,527.5778194344616,547.2290176585927,651.2148432698931,507.65668499315257,233.66253160241448,298.1597026352556,453.3853458311094,167.58819757006248,286.3318203127977
12,9.299325937874427,-90.48721824420376,-59.53798580948629,27.490431349031862,89.21915378822928,77.57837370704723,201.07554775103281,15.539276981275421,-35.57484163462199,-110.90167246602486,-91.20267807002088,78.94976106708926,138.17629266019114,-31.026079481363034,-137.73483372109763,-166.92592316788088,-266.9136770124087,25.940076408461515,143.3103189342137,109.9651283502802,177.51942100201842,-91.43024412223086,-123.74953839361473,-20.82533687859723,31.84651914720709,15.608274293049384,-44.98003012337443,-17.80726602277483,-101.75653534100871,-266.9712209054452,-304.3191421936617,147.75868773353977,274.4437009542354,169.51693097730322,-109.07474813752039,-121.40106403229736,-538.4926275174004,-950.1381901268688,-121.11164217752861,-538.3884899861779,-945.5000279501363,175.74083916909535,495.4282724066799,548.705878857564,663.2296977583264,521.5249850721783,258.41774089281427,313.8677696611511,469.78466008533957,232.48598558981666,48.37500243724534
13,3.789481757013333,-109.39852863427862,-77.99000006068063,49.58244048234073,69.72820946945362,98.46978197019847,222.2985933920064,12.521502749043576,-18.865600338450626,-111.45874432730477,-108.11002657840929,58.37838956703849,155.2912587354909,-51.99494482796661,-119.5531801290118,-167.83639285733076,-267.0955804425501,19.567219653301,127.89028631542429,99.52159893418738,174.91811673572758,-88.75590451292868,-120.86731250954689,-5.6123493088227026,33.45661903321938,28.65594944669094,-33.33035345253952,-1.4689520466744932,-81.83742400773949,-244.5181362925873,-292.5254788877111,148.26500400840206,244.31428775605767,120.35210544508631,-95.8101614384002,-106.87263710023618,-509.6700629512659,-902.0271774170965,-104.45336602948007,-506.9611588789837,-898.1721738053934,176.0362325298779,488.11240985892505,538.3442559720041,650.911620000573,515.5366953506863,258.1480154830372,315.0362117455714,458.37628562416086,108.06654053656396,-21.9498932270644
